year,month,month_name,district,division,water_area_km2,total_area_km2,water_fraction,water_area_calibrated_km2,season
2021,10,October,Jamalpur,Dhaka,184.35,2272.36,0.081127,91.2,Post-Monsoon (Oct-Nov)
2021,10,October,Jessore,Khulna,495.94,2784.67,0.178095,245.5,Post-Monsoon (Oct-Nov)
2021,10,October,Jhalokati,Barisal,37.96,807.93,0.04699,18.8,Post-Monsoon (Oct-Nov)
2021,10,October,Jhenaidah,Khulna,992.53,2143.59,0.463023,491.2,Post-Monsoon (Oct-Nov)
2021,10,October,Joypurhat,Rajshahi,854.16,1081.54,0.789762,422.8,Post-Monsoon (Oct-Nov)
2021,10,October,Khagrachhari,Chittagong,1570.79,3108.48,0.505324,777.5,Post-Monsoon (Oct-Nov)
2021,10,October,Khulna,Khulna,988.87,3868.06,0.255649,489.4,Post-Monsoon (Oct-Nov)
2021,10,October,Kishoreganj,Dhaka,874.34,2821.62,0.309873,432.7,Post-Monsoon (Oct-Nov)
2021,10,October,Kurigram,Rangpur,427.46,2481.86,0.172233,211.6,Post-Monsoon (Oct-Nov)
2021,10,October,Kushtia,Khulna,157.26,1830.28,0.085921,77.8,Post-Monsoon (Oct-Nov)
2021,10,October,Lakshmipur,Chittagong,316.98,1573.07,0.201501,156.9,Post-Monsoon (Oct-Nov)
2021,10,October,Lalmonirhat,Rangpur,644.21,1381.75,0.466226,318.8,Post-Monsoon (Oct-Nov)
2021,10,October,Madaripur,Dhaka,121.59,1257.23,0.096715,60.2,Post-Monsoon (Oct-Nov)
2021,10,October,Magura,Khulna,85.36,1143.98,0.074616,42.2,Post-Monsoon (Oct-Nov)
2021,10,October,Manikganj,Dhaka,235.87,1531.92,0.153969,116.7,Post-Monsoon (Oct-Nov)
2021,10,October,Maulvibazar,Sylhet,195.22,2819.05,0.06925,96.6,Post-Monsoon (Oct-Nov)
2021,10,October,Meherpur,Khulna,379.02,732.79,0.517238,187.6,Post-Monsoon (Oct-Nov)
2021,10,October,Munshiganj,Dhaka,132.81,1036.66,0.128114,65.7,Post-Monsoon (Oct-Nov)
2021,10,October,Mymensingh,Dhaka,2737.71,4784.19,0.572242,1355.0,Post-Monsoon (Oct-Nov)
2021,10,October,Naogaon,Rajshahi,1391.39,3824.58,0.363803,688.7,Post-Monsoon (Oct-Nov)
2021,10,October,Narail,Khulna,160.94,1072.86,0.15001,79.7,Post-Monsoon (Oct-Nov)
2021,10,October,Narayanganj,Dhaka,63.82,832.16,0.076697,31.6,Post-Monsoon (Oct-Nov)
2021,10,October,Narsingdi,Dhaka,95.37,1281.34,0.074429,47.2,Post-Monsoon (Oct-Nov)
2021,10,October,Natore,Rajshahi,171.57,2101.7,0.081635,84.9,Post-Monsoon (Oct-Nov)
2021,10,October,Nawabganj,Rajshahi,191.3,1804.38,0.10602,94.7,Post-Monsoon (Oct-Nov)
2021,10,October,Netrakona,Dhaka,534.95,3089.39,0.173158,264.8,Post-Monsoon (Oct-Nov)
2021,10,October,Nilphamari,Rangpur,977.99,1836.84,0.532431,484.1,Post-Monsoon (Oct-Nov)
2021,10,October,Noakhali,Chittagong,178.63,2642.03,0.067612,88.4,Post-Monsoon (Oct-Nov)
2021,10,October,Pabna,Rajshahi,306.01,2634.14,0.116172,151.5,Post-Monsoon (Oct-Nov)
2021,10,October,Panchagarh,Rangpur,952.11,1548.93,0.614685,471.2,Post-Monsoon (Oct-Nov)
2021,10,October,Patuakhali,Barisal,235.63,2730.09,0.08631,116.6,Post-Monsoon (Oct-Nov)
2021,10,October,Pirojpur,Barisal,98.74,1365.69,0.072299,48.9,Post-Monsoon (Oct-Nov)
2021,10,October,Rajbari,Dhaka,158.47,1249.73,0.126805,78.4,Post-Monsoon (Oct-Nov)
2021,10,October,Rajshahi,Rajshahi,354.07,2664.72,0.132873,175.2,Post-Monsoon (Oct-Nov)
2021,10,October,Rangamati,Chittagong,491.72,6226.79,0.078969,243.4,Post-Monsoon (Oct-Nov)
2021,10,October,Rangpur,Rangpur,1833.15,2572.65,0.712555,907.3,Post-Monsoon (Oct-Nov)
2021,10,October,Satkhira,Khulna,1398.26,3543.74,0.394572,692.1,Post-Monsoon (Oct-Nov)
2021,10,October,Shariatpur,Dhaka,195.65,1362.06,0.143639,96.8,Post-Monsoon (Oct-Nov)
2021,10,October,Sherpur,Dhaka,892.31,1455.19,0.613187,441.6,Post-Monsoon (Oct-Nov)
2021,10,October,Sirajganj,Rajshahi,472.26,2755.65,0.171378,233.7,Post-Monsoon (Oct-Nov)
2021,10,October,Sunamganj,Sylhet,1557.37,4043.04,0.385197,770.8,Post-Monsoon (Oct-Nov)
2021,10,October,Sylhet,Sylhet,363.76,3847.75,0.094537,180.0,Post-Monsoon (Oct-Nov)
2021,10,October,Tangail,Dhaka,188.11,3707.07,0.050743,93.1,Post-Monsoon (Oct-Nov)
2021,10,October,Thakurgaon,Rangpur,1407.7,2008.93,0.70072,696.7,Post-Monsoon (Oct-Nov)
2021,11,November,Bagerhat,Khulna,1087.6,3965.62,0.274256,538.3,Post-Monsoon (Oct-Nov)
2021,11,November,Bandarban,Chittagong,2905.83,5000.66,0.58109,1438.2,Post-Monsoon (Oct-Nov)
2021,11,November,Barguna,Barisal,160.67,1547.28,0.103839,79.5,Post-Monsoon (Oct-Nov)
2021,11,November,Barisal,Barisal,518.68,2767.25,0.187434,256.7,Post-Monsoon (Oct-Nov)
2021,11,November,Bhola,Barisal,694.34,2471.69,0.280918,343.7,Post-Monsoon (Oct-Nov)
2021,11,November,Bogra,Rajshahi,310.76,3233.63,0.096102,153.8,Post-Monsoon (Oct-Nov)
2021,11,November,Brahamanbaria,Chittagong,180.46,2104.07,0.085768,89.3,Post-Monsoon (Oct-Nov)
2021,11,November,Chandpur,Chittagong,300.3,1864.17,0.161089,148.6,Post-Monsoon (Oct-Nov)
2021,11,November,Chittagong,Chittagong,1477.48,4736.75,0.311918,731.3,Post-Monsoon (Oct-Nov)
2021,11,November,Chuadanga,Khulna,533.02,1233.0,0.432294,263.8,Post-Monsoon (Oct-Nov)
2021,11,November,Comilla,Chittagong,1348.59,3351.85,0.402343,667.5,Post-Monsoon (Oct-Nov)
2021,11,November,Cox's Bazar,Chittagong,292.86,2206.6,0.132721,144.9,Post-Monsoon (Oct-Nov)
2021,11,November,Dhaka,Dhaka,149.12,1611.18,0.092551,73.8,Post-Monsoon (Oct-Nov)
2021,11,November,Dinajpur,Rangpur,2658.26,3829.09,0.694229,1315.7,Post-Monsoon (Oct-Nov)
2021,11,November,Faridpur,Dhaka,131.33,2227.54,0.058958,65.0,Post-Monsoon (Oct-Nov)
2021,11,November,Feni,Chittagong,473.63,960.78,0.492967,234.4,Post-Monsoon (Oct-Nov)
2021,11,November,Gaibandha,Rangpur,247.24,2410.25,0.102579,122.4,Post-Monsoon (Oct-Nov)
2021,11,November,Gazipur,Dhaka,788.03,1940.74,0.406047,390.0,Post-Monsoon (Oct-Nov)
2021,11,November,Gopalganj,Dhaka,258.16,1602.77,0.161073,127.8,Post-Monsoon (Oct-Nov)
2021,11,November,Habiganj,Sylhet,424.59,2857.81,0.14857,210.1,Post-Monsoon (Oct-Nov)
2021,11,November,Jamalpur,Dhaka,254.16,2272.36,0.11185,125.8,Post-Monsoon (Oct-Nov)
2021,11,November,Jessore,Khulna,242.27,2784.67,0.087001,119.9,Post-Monsoon (Oct-Nov)
2021,11,November,Jhalokati,Barisal,41.45,807.93,0.051308,20.5,Post-Monsoon (Oct-Nov)
2021,11,November,Jhenaidah,Khulna,957.92,2143.59,0.446876,474.1,Post-Monsoon (Oct-Nov)
2021,11,November,Joypurhat,Rajshahi,807.23,1081.54,0.746371,399.5,Post-Monsoon (Oct-Nov)
2021,11,November,Khagrachhari,Chittagong,1711.45,3108.48,0.550573,847.1,Post-Monsoon (Oct-Nov)
2021,11,November,Khulna,Khulna,1203.35,3868.06,0.3111,595.6,Post-Monsoon (Oct-Nov)
2021,11,November,Kishoreganj,Dhaka,344.05,2821.62,0.121935,170.3,Post-Monsoon (Oct-Nov)
2021,11,November,Kurigram,Rangpur,371.47,2481.86,0.149676,183.9,Post-Monsoon (Oct-Nov)
2021,11,November,Kushtia,Khulna,139.77,1830.28,0.076365,69.2,Post-Monsoon (Oct-Nov)
2021,11,November,Lakshmipur,Chittagong,305.34,1573.07,0.194103,151.1,Post-Monsoon (Oct-Nov)
2021,11,November,Lalmonirhat,Rangpur,581.07,1381.75,0.420534,287.6,Post-Monsoon (Oct-Nov)
2021,11,November,Madaripur,Dhaka,119.21,1257.23,0.094818,59.0,Post-Monsoon (Oct-Nov)
2021,11,November,Magura,Khulna,35.22,1143.98,0.030791,17.4,Post-Monsoon (Oct-Nov)
2021,11,November,Manikganj,Dhaka,199.3,1531.92,0.130101,98.6,Post-Monsoon (Oct-Nov)
2021,11,November,Maulvibazar,Sylhet,150.88,2819.05,0.053523,74.7,Post-Monsoon (Oct-Nov)
2021,11,November,Meherpur,Khulna,378.13,732.79,0.516022,187.2,Post-Monsoon (Oct-Nov)
2021,11,November,Munshiganj,Dhaka,120.89,1036.66,0.116616,59.8,Post-Monsoon (Oct-Nov)
2021,11,November,Mymensingh,Dhaka,2603.12,4784.19,0.544108,1288.4,Post-Monsoon (Oct-Nov)
2021,11,November,Naogaon,Rajshahi,1468.23,3824.58,0.383894,726.7,Post-Monsoon (Oct-Nov)
2021,11,November,Narail,Khulna,143.67,1072.86,0.133911,71.1,Post-Monsoon (Oct-Nov)
2021,11,November,Narayanganj,Dhaka,53.17,832.16,0.063897,26.3,Post-Monsoon (Oct-Nov)
2021,11,November,Narsingdi,Dhaka,69.01,1281.34,0.053855,34.2,Post-Monsoon (Oct-Nov)
2021,11,November,Natore,Rajshahi,109.94,2101.7,0.052311,54.4,Post-Monsoon (Oct-Nov)
2021,11,November,Nawabganj,Rajshahi,163.3,1804.38,0.090505,80.8,Post-Monsoon (Oct-Nov)
2021,11,November,Netrakona,Dhaka,324.2,3089.39,0.104941,160.5,Post-Monsoon (Oct-Nov)
2021,11,November,Nilphamari,Rangpur,895.56,1836.84,0.487557,443.3,Post-Monsoon (Oct-Nov)
2021,11,November,Noakhali,Chittagong,168.53,2642.03,0.063788,83.4,Post-Monsoon (Oct-Nov)
2021,11,November,Pabna,Rajshahi,156.08,2634.14,0.059252,77.3,Post-Monsoon (Oct-Nov)
2021,11,November,Panchagarh,Rangpur,756.28,1548.93,0.488256,374.3,Post-Monsoon (Oct-Nov)
2021,11,November,Patuakhali,Barisal,229.32,2730.09,0.083997,113.5,Post-Monsoon (Oct-Nov)
2021,11,November,Pirojpur,Barisal,115.0,1365.69,0.084206,56.9,Post-Monsoon (Oct-Nov)
2021,11,November,Rajbari,Dhaka,129.33,1249.73,0.103487,64.0,Post-Monsoon (Oct-Nov)
2021,11,November,Rajshahi,Rajshahi,209.98,2664.72,0.078799,103.9,Post-Monsoon (Oct-Nov)
2021,11,November,Rangamati,Chittagong,482.12,6226.79,0.077427,238.6,Post-Monsoon (Oct-Nov)
2021,11,November,Rangpur,Rangpur,1723.73,2572.65,0.670022,853.2,Post-Monsoon (Oct-Nov)
2021,11,November,Satkhira,Khulna,1410.16,3543.74,0.39793,698.0,Post-Monsoon (Oct-Nov)
2021,11,November,Shariatpur,Dhaka,182.17,1362.06,0.133746,90.2,Post-Monsoon (Oct-Nov)
2021,11,November,Sherpur,Dhaka,926.53,1455.19,0.636705,458.6,Post-Monsoon (Oct-Nov)
2021,11,November,Sirajganj,Rajshahi,342.6,2755.65,0.124325,169.6,Post-Monsoon (Oct-Nov)
2021,11,November,Sunamganj,Sylhet,1062.64,4043.04,0.262832,525.9,Post-Monsoon (Oct-Nov)
2021,11,November,Sylhet,Sylhet,393.46,3847.75,0.102258,194.7,Post-Monsoon (Oct-Nov)
2021,11,November,Tangail,Dhaka,667.81,3707.07,0.180145,330.5,Post-Monsoon (Oct-Nov)
2021,11,November,Thakurgaon,Rangpur,1492.92,2008.93,0.74314,738.9,Post-Monsoon (Oct-Nov)
2021,12,December,Bagerhat,Khulna,952.33,3965.62,0.240145,471.4,Dry Winter (Dec-Feb)
2021,12,December,Bandarban,Chittagong,2379.67,5000.66,0.475872,1177.8,Dry Winter (Dec-Feb)
2021,12,December,Barguna,Barisal,160.7,1547.28,0.103861,79.5,Dry Winter (Dec-Feb)
2021,12,December,Barisal,Barisal,481.18,2767.25,0.173882,238.2,Dry Winter (Dec-Feb)
2021,12,December,Bhola,Barisal,694.79,2471.69,0.281098,343.9,Dry Winter (Dec-Feb)
2021,12,December,Bogra,Rajshahi,462.64,3233.63,0.143071,229.0,Dry Winter (Dec-Feb)
2021,12,December,Brahamanbaria,Chittagong,326.6,2104.07,0.155223,161.6,Dry Winter (Dec-Feb)
2021,12,December,Chandpur,Chittagong,281.34,1864.17,0.150918,139.2,Dry Winter (Dec-Feb)
2021,12,December,Chittagong,Chittagong,1001.83,4736.75,0.211501,495.9,Dry Winter (Dec-Feb)
2021,12,December,Chuadanga,Khulna,650.35,1233.0,0.527454,321.9,Dry Winter (Dec-Feb)
2021,12,December,Comilla,Chittagong,823.6,3351.85,0.245714,407.6,Dry Winter (Dec-Feb)
2021,12,December,Cox's Bazar,Chittagong,710.96,2206.6,0.322195,351.9,Dry Winter (Dec-Feb)
2021,12,December,Dhaka,Dhaka,723.82,1611.18,0.449248,358.3,Dry Winter (Dec-Feb)
2021,12,December,Dinajpur,Rangpur,2591.63,3829.09,0.676826,1282.7,Dry Winter (Dec-Feb)
2021,12,December,Faridpur,Dhaka,117.47,2227.54,0.052736,58.1,Dry Winter (Dec-Feb)
2021,12,December,Feni,Chittagong,220.92,960.78,0.229942,109.3,Dry Winter (Dec-Feb)
2021,12,December,Gaibandha,Rangpur,296.81,2410.25,0.123146,146.9,Dry Winter (Dec-Feb)
2021,12,December,Gazipur,Dhaka,783.06,1940.74,0.403484,387.6,Dry Winter (Dec-Feb)
2021,12,December,Gopalganj,Dhaka,316.29,1602.77,0.19734,156.5,Dry Winter (Dec-Feb)
2021,12,December,Habiganj,Sylhet,581.03,2857.81,0.203312,287.6,Dry Winter (Dec-Feb)
2021,12,December,Jamalpur,Dhaka,449.74,2272.36,0.197918,222.6,Dry Winter (Dec-Feb)
2021,12,December,Jessore,Khulna,264.03,2784.67,0.094815,130.7,Dry Winter (Dec-Feb)
2021,12,December,Jhalokati,Barisal,36.79,807.93,0.04553,18.2,Dry Winter (Dec-Feb)
2021,12,December,Jhenaidah,Khulna,721.28,2143.59,0.336483,357.0,Dry Winter (Dec-Feb)
2021,12,December,Joypurhat,Rajshahi,605.24,1081.54,0.559606,299.6,Dry Winter (Dec-Feb)
2021,12,December,Khagrachhari,Chittagong,1239.0,3108.48,0.398587,613.2,Dry Winter (Dec-Feb)
2021,12,December,Khulna,Khulna,959.23,3868.06,0.247987,474.8,Dry Winter (Dec-Feb)
2021,12,December,Kishoreganj,Dhaka,179.47,2821.62,0.063605,88.8,Dry Winter (Dec-Feb)
2021,12,December,Kurigram,Rangpur,416.41,2481.86,0.16778,206.1,Dry Winter (Dec-Feb)
2021,12,December,Kushtia,Khulna,143.9,1830.28,0.078621,71.2,Dry Winter (Dec-Feb)
2021,12,December,Lakshmipur,Chittagong,304.3,1573.07,0.193445,150.6,Dry Winter (Dec-Feb)
2021,12,December,Lalmonirhat,Rangpur,671.96,1381.75,0.486312,332.6,Dry Winter (Dec-Feb)
2021,12,December,Madaripur,Dhaka,121.58,1257.23,0.096705,60.2,Dry Winter (Dec-Feb)
2021,12,December,Magura,Khulna,192.21,1143.98,0.168015,95.1,Dry Winter (Dec-Feb)
2021,12,December,Manikganj,Dhaka,189.03,1531.92,0.123392,93.6,Dry Winter (Dec-Feb)
2021,12,December,Maulvibazar,Sylhet,205.88,2819.05,0.073033,101.9,Dry Winter (Dec-Feb)
2021,12,December,Meherpur,Khulna,406.12,732.79,0.554215,201.0,Dry Winter (Dec-Feb)
2021,12,December,Munshiganj,Dhaka,106.21,1036.66,0.102456,52.6,Dry Winter (Dec-Feb)
2021,12,December,Mymensingh,Dhaka,2459.66,4784.19,0.514123,1217.4,Dry Winter (Dec-Feb)
2021,12,December,Naogaon,Rajshahi,2185.04,3824.58,0.571314,1081.5,Dry Winter (Dec-Feb)
2021,12,December,Narail,Khulna,185.45,1072.86,0.172853,91.8,Dry Winter (Dec-Feb)
2021,12,December,Narayanganj,Dhaka,241.88,832.16,0.29067,119.7,Dry Winter (Dec-Feb)
2021,12,December,Narsingdi,Dhaka,60.86,1281.34,0.047496,30.1,Dry Winter (Dec-Feb)
2021,12,December,Natore,Rajshahi,591.12,2101.7,0.281258,292.6,Dry Winter (Dec-Feb)
2021,12,December,Nawabganj,Rajshahi,237.41,1804.38,0.131572,117.5,Dry Winter (Dec-Feb)
2021,12,December,Netrakona,Dhaka,415.52,3089.39,0.1345,205.7,Dry Winter (Dec-Feb)
2021,12,December,Nilphamari,Rangpur,980.6,1836.84,0.533852,485.3,Dry Winter (Dec-Feb)
2021,12,December,Noakhali,Chittagong,190.73,2642.03,0.072189,94.4,Dry Winter (Dec-Feb)
2021,12,December,Pabna,Rajshahi,184.14,2634.14,0.069906,91.1,Dry Winter (Dec-Feb)
2021,12,December,Panchagarh,Rangpur,800.48,1548.93,0.516792,396.2,Dry Winter (Dec-Feb)
2021,12,December,Patuakhali,Barisal,227.41,2730.09,0.083299,112.6,Dry Winter (Dec-Feb)
2021,12,December,Pirojpur,Barisal,112.73,1365.69,0.082548,55.8,Dry Winter (Dec-Feb)
2021,12,December,Rajbari,Dhaka,123.54,1249.73,0.098856,61.1,Dry Winter (Dec-Feb)
2021,12,December,Rajshahi,Rajshahi,367.52,2664.72,0.137922,181.9,Dry Winter (Dec-Feb)
2021,12,December,Rangamati,Chittagong,463.26,6226.79,0.074399,229.3,Dry Winter (Dec-Feb)
2021,12,December,Rangpur,Rangpur,1753.46,2572.65,0.681576,867.9,Dry Winter (Dec-Feb)
2021,12,December,Satkhira,Khulna,1256.89,3543.74,0.354678,622.1,Dry Winter (Dec-Feb)
2021,12,December,Shariatpur,Dhaka,158.95,1362.06,0.116696,78.7,Dry Winter (Dec-Feb)
2021,12,December,Sherpur,Dhaka,1057.27,1455.19,0.726549,523.3,Dry Winter (Dec-Feb)
2021,12,December,Sirajganj,Rajshahi,334.89,2755.65,0.121527,165.8,Dry Winter (Dec-Feb)
2021,12,December,Sunamganj,Sylhet,630.69,4043.04,0.155995,312.2,Dry Winter (Dec-Feb)
2021,12,December,Sylhet,Sylhet,577.8,3847.75,0.150165,286.0,Dry Winter (Dec-Feb)
2021,12,December,Tangail,Dhaka,1614.55,3707.07,0.435533,799.1,Dry Winter (Dec-Feb)
2021,12,December,Thakurgaon,Rangpur,1168.75,2008.93,0.581776,578.5,Dry Winter (Dec-Feb)
2022,1,January,Bagerhat,Khulna,764.49,3965.62,0.192779,378.4,Dry Winter (Dec-Feb)
2022,1,January,Bandarban,Chittagong,2440.93,5000.66,0.488121,1208.1,Dry Winter (Dec-Feb)
2022,1,January,Barguna,Barisal,155.9,1547.28,0.100756,77.2,Dry Winter (Dec-Feb)
2022,1,January,Barisal,Barisal,441.93,2767.25,0.159701,218.7,Dry Winter (Dec-Feb)
2022,1,January,Bhola,Barisal,676.47,2471.69,0.273686,334.8,Dry Winter (Dec-Feb)
2022,1,January,Bogra,Rajshahi,198.51,3233.63,0.06139,98.3,Dry Winter (Dec-Feb)
2022,1,January,Brahamanbaria,Chittagong,939.51,2104.07,0.446519,465.0,Dry Winter (Dec-Feb)
2022,1,January,Chandpur,Chittagong,266.95,1864.17,0.143203,132.1,Dry Winter (Dec-Feb)
2022,1,January,Chittagong,Chittagong,1909.3,4736.75,0.403083,945.0,Dry Winter (Dec-Feb)
2022,1,January,Chuadanga,Khulna,701.87,1233.0,0.569235,347.4,Dry Winter (Dec-Feb)
2022,1,January,Comilla,Chittagong,1398.48,3351.85,0.417227,692.2,Dry Winter (Dec-Feb)
2022,1,January,Cox's Bazar,Chittagong,849.04,2206.6,0.384775,420.2,Dry Winter (Dec-Feb)
2022,1,January,Dhaka,Dhaka,758.58,1611.18,0.470822,375.5,Dry Winter (Dec-Feb)
2022,1,January,Dinajpur,Rangpur,1076.3,3829.09,0.281085,532.7,Dry Winter (Dec-Feb)
2022,1,January,Faridpur,Dhaka,487.46,2227.54,0.218834,241.3,Dry Winter (Dec-Feb)
2022,1,January,Feni,Chittagong,405.19,960.78,0.421733,200.5,Dry Winter (Dec-Feb)
2022,1,January,Gaibandha,Rangpur,172.33,2410.25,0.0715,85.3,Dry Winter (Dec-Feb)
2022,1,January,Gazipur,Dhaka,870.94,1940.74,0.448768,431.1,Dry Winter (Dec-Feb)
2022,1,January,Gopalganj,Dhaka,614.69,1602.77,0.383518,304.2,Dry Winter (Dec-Feb)
2022,1,January,Habiganj,Sylhet,1551.49,2857.81,0.542894,767.9,Dry Winter (Dec-Feb)
2022,1,January,Jamalpur,Dhaka,203.59,2272.36,0.089593,100.8,Dry Winter (Dec-Feb)
2022,1,January,Jessore,Khulna,576.23,2784.67,0.206928,285.2,Dry Winter (Dec-Feb)
2022,1,January,Jhalokati,Barisal,35.47,807.93,0.043908,17.6,Dry Winter (Dec-Feb)
2022,1,January,Jhenaidah,Khulna,754.69,2143.59,0.352068,373.5,Dry Winter (Dec-Feb)
2022,1,January,Joypurhat,Rajshahi,364.93,1081.54,0.337416,180.6,Dry Winter (Dec-Feb)
2022,1,January,Khagrachhari,Chittagong,1390.8,3108.48,0.44742,688.4,Dry Winter (Dec-Feb)
2022,1,January,Khulna,Khulna,925.1,3868.06,0.239165,457.9,Dry Winter (Dec-Feb)
2022,1,January,Kishoreganj,Dhaka,1256.9,2821.62,0.445455,622.1,Dry Winter (Dec-Feb)
2022,1,January,Kurigram,Rangpur,459.51,2481.86,0.185146,227.4,Dry Winter (Dec-Feb)
2022,1,January,Kushtia,Khulna,131.23,1830.28,0.071698,65.0,Dry Winter (Dec-Feb)
2022,1,January,Lakshmipur,Chittagong,298.5,1573.07,0.189755,147.7,Dry Winter (Dec-Feb)
2022,1,January,Lalmonirhat,Rangpur,80.53,1381.75,0.058279,39.9,Dry Winter (Dec-Feb)
2022,1,January,Madaripur,Dhaka,109.6,1257.23,0.087175,54.2,Dry Winter (Dec-Feb)
2022,1,January,Magura,Khulna,402.86,1143.98,0.352162,199.4,Dry Winter (Dec-Feb)
2022,1,January,Manikganj,Dhaka,188.08,1531.92,0.122776,93.1,Dry Winter (Dec-Feb)
2022,1,January,Maulvibazar,Sylhet,876.62,2819.05,0.310964,433.9,Dry Winter (Dec-Feb)
2022,1,January,Meherpur,Khulna,416.38,732.79,0.56821,206.1,Dry Winter (Dec-Feb)
2022,1,January,Munshiganj,Dhaka,98.85,1036.66,0.095357,48.9,Dry Winter (Dec-Feb)
2022,1,January,Mymensingh,Dhaka,2664.19,4784.19,0.556874,1318.6,Dry Winter (Dec-Feb)
2022,1,January,Naogaon,Rajshahi,2012.42,3824.58,0.526182,996.0,Dry Winter (Dec-Feb)
2022,1,January,Narail,Khulna,150.73,1072.86,0.140495,74.6,Dry Winter (Dec-Feb)
2022,1,January,Narayanganj,Dhaka,309.72,832.16,0.372185,153.3,Dry Winter (Dec-Feb)
2022,1,January,Narsingdi,Dhaka,58.6,1281.34,0.04573,29.0,Dry Winter (Dec-Feb)
2022,1,January,Natore,Rajshahi,1194.49,2101.7,0.568346,591.2,Dry Winter (Dec-Feb)
2022,1,January,Nawabganj,Rajshahi,658.73,1804.38,0.365072,326.0,Dry Winter (Dec-Feb)
2022,1,January,Netrakona,Dhaka,1659.48,3089.39,0.537155,821.4,Dry Winter (Dec-Feb)
2022,1,January,Nilphamari,Rangpur,67.28,1836.84,0.036626,33.3,Dry Winter (Dec-Feb)
2022,1,January,Noakhali,Chittagong,159.99,2642.03,0.060554,79.2,Dry Winter (Dec-Feb)
2022,1,January,Pabna,Rajshahi,650.99,2634.14,0.247135,322.2,Dry Winter (Dec-Feb)
2022,1,January,Panchagarh,Rangpur,906.39,1548.93,0.585171,448.6,Dry Winter (Dec-Feb)
2022,1,January,Patuakhali,Barisal,214.4,2730.09,0.078532,106.1,Dry Winter (Dec-Feb)
2022,1,January,Pirojpur,Barisal,96.05,1365.69,0.070334,47.5,Dry Winter (Dec-Feb)
2022,1,January,Rajbari,Dhaka,110.75,1249.73,0.088616,54.8,Dry Winter (Dec-Feb)
2022,1,January,Rajshahi,Rajshahi,582.0,2664.72,0.218411,288.1,Dry Winter (Dec-Feb)
2022,1,January,Rangamati,Chittagong,433.75,6226.79,0.069659,214.7,Dry Winter (Dec-Feb)
2022,1,January,Rangpur,Rangpur,190.34,2572.65,0.073985,94.2,Dry Winter (Dec-Feb)
2022,1,January,Satkhira,Khulna,1029.24,3543.74,0.290438,509.4,Dry Winter (Dec-Feb)
2022,1,January,Shariatpur,Dhaka,138.99,1362.06,0.102044,68.8,Dry Winter (Dec-Feb)
2022,1,January,Sherpur,Dhaka,995.73,1455.19,0.684259,492.8,Dry Winter (Dec-Feb)
2022,1,January,Sirajganj,Rajshahi,365.36,2755.65,0.132586,180.8,Dry Winter (Dec-Feb)
2022,1,January,Sunamganj,Sylhet,419.28,4043.04,0.103703,207.5,Dry Winter (Dec-Feb)
2022,1,January,Sylhet,Sylhet,1827.95,3847.75,0.475069,904.7,Dry Winter (Dec-Feb)
2022,1,January,Tangail,Dhaka,1709.76,3707.07,0.461215,846.2,Dry Winter (Dec-Feb)
2022,1,January,Thakurgaon,Rangpur,1106.14,2008.93,0.550612,547.5,Dry Winter (Dec-Feb)
2022,2,February,Bagerhat,Khulna,640.45,3965.62,0.1615,317.0,Dry Winter (Dec-Feb)
2022,2,February,Bandarban,Chittagong,3372.33,5000.66,0.674378,1669.1,Dry Winter (Dec-Feb)
2022,2,February,Barguna,Barisal,156.45,1547.28,0.10111,77.4,Dry Winter (Dec-Feb)
2022,2,February,Barisal,Barisal,417.75,2767.25,0.150962,206.8,Dry Winter (Dec-Feb)
2022,2,February,Bhola,Barisal,680.53,2471.69,0.275331,336.8,Dry Winter (Dec-Feb)
2022,2,February,Bogra,Rajshahi,1414.15,3233.63,0.437324,699.9,Dry Winter (Dec-Feb)
2022,2,February,Brahamanbaria,Chittagong,1196.84,2104.07,0.568821,592.4,Dry Winter (Dec-Feb)
2022,2,February,Chandpur,Chittagong,259.94,1864.17,0.139441,128.7,Dry Winter (Dec-Feb)
2022,2,February,Chittagong,Chittagong,1879.61,4736.75,0.396815,930.3,Dry Winter (Dec-Feb)
2022,2,February,Chuadanga,Khulna,711.42,1233.0,0.576984,352.1,Dry Winter (Dec-Feb)
2022,2,February,Comilla,Chittagong,1705.71,3351.85,0.508887,844.2,Dry Winter (Dec-Feb)
2022,2,February,Cox's Bazar,Chittagong,877.47,2206.6,0.397658,434.3,Dry Winter (Dec-Feb)
2022,2,February,Dhaka,Dhaka,768.88,1611.18,0.477216,380.6,Dry Winter (Dec-Feb)
2022,2,February,Dinajpur,Rangpur,1448.7,3829.09,0.37834,717.0,Dry Winter (Dec-Feb)
2022,2,February,Faridpur,Dhaka,624.84,2227.54,0.280508,309.3,Dry Winter (Dec-Feb)
2022,2,February,Feni,Chittagong,418.74,960.78,0.435834,207.3,Dry Winter (Dec-Feb)
2022,2,February,Gaibandha,Rangpur,342.61,2410.25,0.142145,169.6,Dry Winter (Dec-Feb)
2022,2,February,Gazipur,Dhaka,927.89,1940.74,0.478111,459.3,Dry Winter (Dec-Feb)
2022,2,February,Gopalganj,Dhaka,752.84,1602.77,0.46971,372.6,Dry Winter (Dec-Feb)
2022,2,February,Habiganj,Sylhet,1257.05,2857.81,0.439866,622.2,Dry Winter (Dec-Feb)
2022,2,February,Jamalpur,Dhaka,801.17,2272.36,0.352572,396.5,Dry Winter (Dec-Feb)
