year,month,district,division,water_area_km2,water_area_calibrated_km2
2023.0,4.0,Khulna,Khulna,553.93,274.4
2023.0,4.0,Kushtia,Khulna,168.72,83.6
2023.0,4.0,Magura,Khulna,724.51,358.9
2023.0,4.0,Meherpur,Khulna,515.72,255.5
2023.0,4.0,Narail,Khulna,38.02,18.8
2023.0,4.0,Satkhira,Khulna,947.48,469.4
2023.0,4.0,Habiganj,Sylhet,1731.48,857.8
2023.0,4.0,Maulvibazar,Sylhet,862.0,427.1
2023.0,4.0,Sunamganj,Sylhet,880.77,436.4
2023.0,4.0,Sylhet,Sylhet,825.82,409.1
2023.0,4.0,Bogra,Rajshahi,1768.3,876.1
2023.0,4.0,Joypurhat,Rajshahi,869.21,430.6
2023.0,4.0,Naogaon,Rajshahi,3135.18,1553.3
2023.0,4.0,Natore,Rajshahi,1336.38,662.1
2023.0,4.0,Nawabganj,Rajshahi,986.93,489.0
2023.0,4.0,Pabna,Rajshahi,1377.55,682.5
2023.0,4.0,Rajshahi,Rajshahi,1283.02,635.7
2023.0,4.0,Sirajganj,Rajshahi,287.74,142.6
2023.0,4.0,Dinajpur,Rangpur,2953.64,1463.3
2023.0,4.0,Gaibandha,Rangpur,261.56,129.6
2023.0,4.0,Kurigram,Rangpur,399.34,197.8
2023.0,4.0,Lalmonirhat,Rangpur,589.63,292.1
2023.0,4.0,Nilphamari,Rangpur,1120.77,555.3
2023.0,4.0,Panchagarh,Rangpur,689.74,341.7
2023.0,4.0,Rangpur,Rangpur,1999.5,990.6
2023.0,4.0,Thakurgaon,Rangpur,1262.47,625.5
2023.0,4.0,Barguna,Barisal,157.01,77.8
2023.0,5.0,Barisal,Barisal,435.36,215.7
2023.0,5.0,Bhola,Barisal,690.75,342.2
2023.0,5.0,Jhalokati,Barisal,38.36,19.0
2023.0,5.0,Patuakhali,Barisal,248.61,123.2
2023.0,5.0,Pirojpur,Barisal,98.02,48.6
2023.0,5.0,Bandarban,Chittagong,3541.44,1754.5
2023.0,5.0,Brahamanbaria,Chittagong,73.29,36.3
2023.0,5.0,Chandpur,Chittagong,278.97,138.2
2023.0,5.0,Chittagong,Chittagong,1740.55,862.3
2023.0,5.0,Comilla,Chittagong,1909.7,946.1
2023.0,5.0,Cox's Bazar,Chittagong,460.14,228.0
2023.0,5.0,Feni,Chittagong,524.81,260.0
2023.0,5.0,Khagrachhari,Chittagong,2384.22,1181.2
2023.0,5.0,Lakshmipur,Chittagong,306.94,152.1
2023.0,5.0,Noakhali,Chittagong,177.45,87.9
2023.0,5.0,Rangamati,Chittagong,339.17,168.0
2023.0,5.0,Dhaka,Dhaka,890.78,441.3
2023.0,5.0,Faridpur,Dhaka,111.07,55.0
2023.0,5.0,Gazipur,Dhaka,1108.08,549.0
2023.0,5.0,Gopalganj,Dhaka,843.0,417.7
2023.0,5.0,Jamalpur,Dhaka,142.72,70.7
2023.0,5.0,Kishoreganj,Dhaka,151.07,74.8
2023.0,5.0,Madaripur,Dhaka,92.19,45.7
2023.0,5.0,Manikganj,Dhaka,193.47,95.9
2023.0,5.0,Munshiganj,Dhaka,103.65,51.4
2023.0,5.0,Mymensingh,Dhaka,2576.88,1276.7
2023.0,5.0,Narayanganj,Dhaka,75.72,37.5
2023.0,5.0,Narsingdi,Dhaka,62.84,31.1
2023.0,5.0,Netrakona,Dhaka,192.46,95.4
2023.0,5.0,Rajbari,Dhaka,125.15,62.0
2023.0,5.0,Shariatpur,Dhaka,145.02,71.8
2023.0,5.0,Sherpur,Dhaka,1008.07,499.4
2023.0,5.0,Tangail,Dhaka,978.66,484.9
2023.0,5.0,Bagerhat,Khulna,1163.31,576.3
2023.0,5.0,Chuadanga,Khulna,641.99,318.1
2023.0,5.0,Jessore,Khulna,600.38,297.4
2023.0,5.0,Jhenaidah,Khulna,1180.2,584.7
2023.0,5.0,Khulna,Khulna,670.94,332.4
2023.0,5.0,Kushtia,Khulna,120.95,59.9
2023.0,5.0,Magura,Khulna,388.05,192.3
2023.0,5.0,Meherpur,Khulna,457.39,226.6
2023.0,5.0,Narail,Khulna,48.06,23.8
2023.0,5.0,Satkhira,Khulna,961.65,476.4
2023.0,5.0,Habiganj,Sylhet,640.96,317.6
2023.0,5.0,Maulvibazar,Sylhet,102.15,50.6
2023.0,5.0,Sunamganj,Sylhet,176.87,87.6
2023.0,5.0,Sylhet,Sylhet,206.43,102.3
2023.0,5.0,Bogra,Rajshahi,175.48,86.9
2023.0,5.0,Joypurhat,Rajshahi,883.85,437.9
2023.0,5.0,Naogaon,Rajshahi,2693.33,1334.4
2023.0,5.0,Natore,Rajshahi,1246.43,617.5
2023.0,5.0,Nawabganj,Rajshahi,319.13,158.1
2023.0,5.0,Pabna,Rajshahi,212.89,105.5
2023.0,5.0,Rajshahi,Rajshahi,320.07,158.6
2023.0,5.0,Sirajganj,Rajshahi,314.18,155.7
2023.0,5.0,Dinajpur,Rangpur,2706.34,1340.8
2023.0,5.0,Gaibandha,Rangpur,311.81,154.5
2023.0,5.0,Kurigram,Rangpur,472.72,234.2
2023.0,5.0,Lalmonirhat,Rangpur,143.94,71.3
2023.0,5.0,Nilphamari,Rangpur,1212.89,600.9
2023.0,5.0,Panchagarh,Rangpur,979.6,485.3
2023.0,5.0,Rangpur,Rangpur,1638.09,811.6
2023.0,5.0,Thakurgaon,Rangpur,1362.82,675.2
2023.0,5.0,Barguna,Barisal,161.92,80.2
2023.0,6.0,Barisal,Barisal,491.58,243.5
2023.0,6.0,Bhola,Barisal,674.25,334.0
2023.0,6.0,Jhalokati,Barisal,64.08,31.7
2023.0,6.0,Patuakhali,Barisal,279.11,138.3
2023.0,6.0,Pirojpur,Barisal,146.46,72.6
2023.0,6.0,Bandarban,Chittagong,3235.17,1602.8
2023.0,6.0,Brahamanbaria,Chittagong,187.81,93.0
2023.0,6.0,Chandpur,Chittagong,303.22,150.2
2023.0,6.0,Chittagong,Chittagong,2170.73,1075.5
2023.0,6.0,Comilla,Chittagong,1201.8,595.4
2023.0,6.0,Cox's Bazar,Chittagong,389.77,193.1
2023.0,6.0,Feni,Chittagong,518.44,256.9
2023.0,6.0,Khagrachhari,Chittagong,2103.95,1042.4
2023.0,6.0,Lakshmipur,Chittagong,302.87,150.1
2023.0,6.0,Noakhali,Chittagong,203.23,100.7
2023.0,6.0,Rangamati,Chittagong,337.99,167.5
2023.0,6.0,Dhaka,Dhaka,639.72,316.9
2023.0,6.0,Faridpur,Dhaka,119.39,59.1
2023.0,6.0,Gazipur,Dhaka,310.25,153.7
2023.0,6.0,Gopalganj,Dhaka,342.08,169.5
2023.0,6.0,Jamalpur,Dhaka,132.48,65.6
2023.0,6.0,Kishoreganj,Dhaka,346.78,171.8
2023.0,6.0,Madaripur,Dhaka,119.33,59.1
2023.0,6.0,Manikganj,Dhaka,213.86,106.0
2023.0,6.0,Munshiganj,Dhaka,122.38,60.6
2023.0,6.0,Mymensingh,Dhaka,1863.15,923.1
2023.0,6.0,Narayanganj,Dhaka,60.33,29.9
2023.0,6.0,Narsingdi,Dhaka,90.35,44.8
2023.0,6.0,Netrakona,Dhaka,349.01,172.9
2023.0,6.0,Rajbari,Dhaka,133.28,66.0
2023.0,6.0,Shariatpur,Dhaka,167.46,83.0
2023.0,6.0,Sherpur,Dhaka,432.54,214.3
2023.0,6.0,Tangail,Dhaka,161.62,80.1
2023.0,6.0,Bagerhat,Khulna,1346.57,667.1
2023.0,6.0,Chuadanga,Khulna,712.19,352.8
2023.0,6.0,Jessore,Khulna,294.35,145.8
2023.0,6.0,Jhenaidah,Khulna,1169.19,579.3
2023.0,6.0,Khulna,Khulna,1074.22,532.2
2023.0,6.0,Kushtia,Khulna,137.73,68.2
2023.0,6.0,Magura,Khulna,270.98,134.3
2023.0,6.0,Meherpur,Khulna,473.86,234.8
2023.0,6.0,Narail,Khulna,75.12,37.2
2023.0,6.0,Satkhira,Khulna,1167.06,578.2
2023.0,6.0,Habiganj,Sylhet,342.76,169.8
2023.0,6.0,Maulvibazar,Sylhet,315.66,156.4
2023.0,6.0,Sunamganj,Sylhet,1057.28,523.8
2023.0,6.0,Sylhet,Sylhet,1056.83,523.6
2023.0,6.0,Bogra,Rajshahi,202.17,100.2
2023.0,6.0,Joypurhat,Rajshahi,850.61,421.4
2023.0,6.0,Naogaon,Rajshahi,2313.03,1146.0
2023.0,6.0,Natore,Rajshahi,263.86,130.7
2023.0,6.0,Nawabganj,Rajshahi,190.35,94.3
2023.0,6.0,Pabna,Rajshahi,153.58,76.1
2023.0,6.0,Rajshahi,Rajshahi,203.2,100.7
2023.0,6.0,Sirajganj,Rajshahi,378.85,187.7
2023.0,6.0,Dinajpur,Rangpur,2949.05,1461.1
2023.0,6.0,Gaibandha,Rangpur,292.7,145.0
2023.0,6.0,Kurigram,Rangpur,460.88,228.3
2023.0,6.0,Lalmonirhat,Rangpur,97.53,48.3
2023.0,6.0,Nilphamari,Rangpur,916.8,454.2
2023.0,6.0,Panchagarh,Rangpur,1044.54,517.5
2023.0,6.0,Rangpur,Rangpur,1648.9,816.9
2023.0,6.0,Thakurgaon,Rangpur,1555.13,770.5
2023.0,6.0,Barguna,Barisal,188.34,93.3
2023.0,7.0,Barisal,Barisal,502.33,248.9
2023.0,7.0,Bhola,Barisal,711.7,352.6
2023.0,7.0,Jhalokati,Barisal,124.51,61.7
2023.0,7.0,Patuakhali,Barisal,378.9,187.7
2023.0,7.0,Pirojpur,Barisal,234.93,116.4
2023.0,7.0,Bandarban,Chittagong,3027.7,1500.0
2023.0,7.0,Brahamanbaria,Chittagong,547.75,271.4
2023.0,7.0,Chandpur,Chittagong,315.95,156.5
2023.0,7.0,Chittagong,Chittagong,1625.94,805.5
2023.0,7.0,Comilla,Chittagong,456.74,226.3
2023.0,7.0,Cox's Bazar,Chittagong,340.67,168.8
2023.0,7.0,Feni,Chittagong,291.3,144.3
2023.0,7.0,Khagrachhari,Chittagong,1840.1,911.6
2023.0,7.0,Lakshmipur,Chittagong,319.49,158.3
2023.0,7.0,Noakhali,Chittagong,298.24,147.8
2023.0,7.0,Rangamati,Chittagong,273.55,135.5
2023.0,7.0,Dhaka,Dhaka,143.11,70.9
2023.0,7.0,Faridpur,Dhaka,173.92,86.2
2023.0,7.0,Gazipur,Dhaka,203.17,100.7
2023.0,7.0,Gopalganj,Dhaka,452.86,224.4
2023.0,7.0,Jamalpur,Dhaka,189.69,94.0
2023.0,7.0,Kishoreganj,Dhaka,1300.14,644.1
2023.0,7.0,Madaripur,Dhaka,132.72,65.8
2023.0,7.0,Manikganj,Dhaka,257.34,127.5
2023.0,7.0,Munshiganj,Dhaka,168.16,83.3
2023.0,7.0,Mymensingh,Dhaka,1208.39,598.7
2023.0,7.0,Narayanganj,Dhaka,72.42,35.9
2023.0,7.0,Narsingdi,Dhaka,163.79,81.1
2023.0,7.0,Netrakona,Dhaka,1043.73,517.1
2023.0,7.0,Rajbari,Dhaka,138.51,68.6
2023.0,7.0,Shariatpur,Dhaka,195.37,96.8
2023.0,7.0,Sherpur,Dhaka,246.33,122.0
2023.0,7.0,Tangail,Dhaka,356.63,176.7
2023.0,7.0,Bagerhat,Khulna,1344.93,666.3
2023.0,7.0,Chuadanga,Khulna,743.02,368.1
2023.0,7.0,Jessore,Khulna,265.02,131.3
2023.0,7.0,Jhenaidah,Khulna,405.76,201.0
2023.0,7.0,Khulna,Khulna,1495.17,740.8
2023.0,7.0,Kushtia,Khulna,135.47,67.1
2023.0,7.0,Magura,Khulna,218.61,108.3
2023.0,7.0,Meherpur,Khulna,443.65,219.8
2023.0,7.0,Narail,Khulna,155.79,77.2
2023.0,7.0,Satkhira,Khulna,1366.48,677.0
2023.0,7.0,Habiganj,Sylhet,869.94,431.0
2023.0,7.0,Maulvibazar,Sylhet,552.44,273.7
2023.0,7.0,Sunamganj,Sylhet,2441.47,1209.6
2023.0,7.0,Sylhet,Sylhet,1098.59,544.3
2023.0,7.0,Bogra,Rajshahi,369.32,183.0
2023.0,7.0,Joypurhat,Rajshahi,281.31,139.4
2023.0,7.0,Naogaon,Rajshahi,579.7,287.2
2023.0,7.0,Natore,Rajshahi,136.22,67.5
2023.0,7.0,Nawabganj,Rajshahi,185.7,92.0
2023.0,7.0,Pabna,Rajshahi,325.84,161.4
2023.0,7.0,Rajshahi,Rajshahi,416.32,206.3
2023.0,7.0,Sirajganj,Rajshahi,593.02,293.8
2023.0,7.0,Dinajpur,Rangpur,1210.65,599.8
2023.0,7.0,Gaibandha,Rangpur,342.32,169.6
2023.0,7.0,Kurigram,Rangpur,544.1,269.6
2023.0,7.0,Lalmonirhat,Rangpur,411.7,204.0
2023.0,7.0,Nilphamari,Rangpur,792.95,392.9
2023.0,7.0,Panchagarh,Rangpur,665.28,329.6
2023.0,7.0,Rangpur,Rangpur,1278.23,633.3
2023.0,7.0,Thakurgaon,Rangpur,606.23,300.3
2023.0,7.0,Barguna,Barisal,179.55,89.0
2023.0,8.0,Barisal,Barisal,647.99,321.0
2023.0,8.0,Bhola,Barisal,691.47,342.6
2023.0,8.0,Jhalokati,Barisal,186.89,92.6
2023.0,8.0,Patuakhali,Barisal,646.69,320.4
2023.0,8.0,Pirojpur,Barisal,335.69,166.3
2023.0,8.0,Bandarban,Chittagong,2552.09,1264.4
2023.0,8.0,Brahamanbaria,Chittagong,412.6,204.4
2023.0,8.0,Chandpur,Chittagong,339.32,168.1
2023.0,8.0,Chittagong,Chittagong,1873.11,928.0
2023.0,8.0,Comilla,Chittagong,489.09,242.3
2023.0,8.0,Cox's Bazar,Chittagong,469.65,232.7
2023.0,8.0,Feni,Chittagong,352.25,174.5
2023.0,8.0,Khagrachhari,Chittagong,1274.45,631.4
2023.0,8.0,Lakshmipur,Chittagong,371.01,183.8
2023.0,8.0,Noakhali,Chittagong,412.61,204.4
2023.0,8.0,Rangamati,Chittagong,482.57,239.1
2023.0,8.0,Dhaka,Dhaka,119.13,59.0
2023.0,8.0,Faridpur,Dhaka,199.31,98.7
2023.0,8.0,Gazipur,Dhaka,248.63,123.2
2023.0,8.0,Gopalganj,Dhaka,216.05,107.0
2023.0,8.0,Jamalpur,Dhaka,267.26,132.4
2023.0,8.0,Kishoreganj,Dhaka,1139.27,564.4
2023.0,8.0,Madaripur,Dhaka,125.76,62.3
2023.0,8.0,Manikganj,Dhaka,262.77,130.2
2023.0,8.0,Munshiganj,Dhaka,141.1,69.9
2023.0,8.0,Mymensingh,Dhaka,1812.14,897.8
2023.0,8.0,Narayanganj,Dhaka,66.24,32.8
2023.0,8.0,Narsingdi,Dhaka,143.9,71.3
2023.0,8.0,Netrakona,Dhaka,782.54,387.7
2023.0,8.0,Rajbari,Dhaka,167.4,82.9
2023.0,8.0,Shariatpur,Dhaka,206.81,102.5
2023.0,8.0,Sherpur,Dhaka,393.51,195.0
2023.0,8.0,Tangail,Dhaka,381.75,189.1
2023.0,8.0,Bagerhat,Khulna,1358.09,672.8
2023.0,8.0,Chuadanga,Khulna,744.91,369.1
2023.0,8.0,Jessore,Khulna,360.57,178.6
2023.0,8.0,Jhenaidah,Khulna,846.39,419.3
2023.0,8.0,Khulna,Khulna,1652.59,818.7
2023.0,8.0,Kushtia,Khulna,157.25,77.9
2023.0,8.0,Magura,Khulna,79.26,39.3
2023.0,8.0,Meherpur,Khulna,433.82,214.9
2023.0,8.0,Narail,Khulna,117.64,58.3
2023.0,8.0,Satkhira,Khulna,1507.93,747.1
2023.0,8.0,Habiganj,Sylhet,557.06,276.0
2023.0,8.0,Maulvibazar,Sylhet,354.02,175.4
2023.0,8.0,Sunamganj,Sylhet,2158.96,1069.6
2023.0,8.0,Sylhet,Sylhet,846.07,419.2
2023.0,8.0,Bogra,Rajshahi,711.26,352.4
2023.0,8.0,Joypurhat,Rajshahi,770.53,381.7
2023.0,8.0,Naogaon,Rajshahi,779.64,386.3
2023.0,8.0,Natore,Rajshahi,310.58,153.9
2023.0,8.0,Nawabganj,Rajshahi,170.78,84.6
2023.0,8.0,Pabna,Rajshahi,380.74,188.6
2023.0,8.0,Rajshahi,Rajshahi,220.54,109.3
2023.0,8.0,Sirajganj,Rajshahi,655.64,324.8
2023.0,8.0,Dinajpur,Rangpur,2282.72,1130.9
2023.0,8.0,Gaibandha,Rangpur,396.56,196.5
2023.0,8.0,Kurigram,Rangpur,632.24,313.2
2023.0,8.0,Lalmonirhat,Rangpur,468.57,232.1
2023.0,8.0,Nilphamari,Rangpur,954.62,473.0
2023.0,8.0,Panchagarh,Rangpur,861.43,426.8
2023.0,8.0,Rangpur,Rangpur,1482.46,734.5
2023.0,8.0,Thakurgaon,Rangpur,1325.19,656.5
2023.0,8.0,Barguna,Barisal,271.93,134.7
2023.0,9.0,Barisal,Barisal,509.5,252.4
2023.0,9.0,Bhola,Barisal,731.73,362.5
2023.0,9.0,Jhalokati,Barisal,83.05,41.1
2023.0,9.0,Patuakhali,Barisal,382.97,189.7
2023.0,9.0,Pirojpur,Barisal,272.17,134.8
2023.0,9.0,Bandarban,Chittagong,2774.86,1374.8
2023.0,9.0,Brahamanbaria,Chittagong,363.09,179.9
2023.0,9.0,Chandpur,Chittagong,317.4,157.3
2023.0,9.0,Chittagong,Chittagong,1327.99,657.9
2023.0,9.0,Comilla,Chittagong,978.55,484.8
2023.0,9.0,Cox's Bazar,Chittagong,170.1,84.3
2023.0,9.0,Feni,Chittagong,402.32,199.3
2023.0,9.0,Khagrachhari,Chittagong,644.79,319.5
2023.0,9.0,Lakshmipur,Chittagong,328.65,162.8
2023.0,9.0,Noakhali,Chittagong,239.48,118.6
2023.0,9.0,Rangamati,Chittagong,490.72,243.1
2023.0,9.0,Dhaka,Dhaka,113.68,56.3
2023.0,9.0,Faridpur,Dhaka,176.36,87.4
2023.0,9.0,Gazipur,Dhaka,133.11,65.9
2023.0,9.0,Gopalganj,Dhaka,252.89,125.3
2023.0,9.0,Jamalpur,Dhaka,164.14,81.3
2023.0,9.0,Kishoreganj,Dhaka,1102.74,546.3
2023.0,9.0,Madaripur,Dhaka,110.27,54.6
2023.0,9.0,Manikganj,Dhaka,240.25,119.0
2023.0,9.0,Munshiganj,Dhaka,136.42,67.6
2023.0,9.0,Mymensingh,Dhaka,2267.95,1123.6
2023.0,9.0,Narayanganj,Dhaka,63.26,31.3
2023.0,9.0,Narsingdi,Dhaka,120.5,59.7
2023.0,9.0,Netrakona,Dhaka,725.37,359.4
2023.0,9.0,Rajbari,Dhaka,153.71,76.2
2023.0,9.0,Shariatpur,Dhaka,176.64,87.5
2023.0,9.0,Sherpur,Dhaka,481.68,238.6
2023.0,9.0,Tangail,Dhaka,235.08,116.5
2023.0,9.0,Bagerhat,Khulna,1371.2,679.3
2023.0,9.0,Chuadanga,Khulna,536.41,265.8
2023.0,9.0,Jessore,Khulna,161.85,80.2
2023.0,9.0,Jhenaidah,Khulna,925.03,458.3
2023.0,9.0,Khulna,Khulna,1553.03,769.4
2023.0,9.0,Kushtia,Khulna,141.72,70.2
2023.0,9.0,Magura,Khulna,32.25,16.0
2023.0,9.0,Meherpur,Khulna,354.45,175.6
2023.0,9.0,Narail,Khulna,108.62,53.8
2023.0,9.0,Satkhira,Khulna,1264.67,626.6
2023.0,9.0,Habiganj,Sylhet,350.96,173.9
2023.0,9.0,Maulvibazar,Sylhet,267.83,132.7
2023.0,9.0,Sunamganj,Sylhet,2036.91,1009.2
2023.0,9.0,Sylhet,Sylhet,549.31,272.1
2023.0,9.0,Bogra,Rajshahi,329.67,163.3
2023.0,9.0,Joypurhat,Rajshahi,784.45,388.6
2023.0,9.0,Naogaon,Rajshahi,826.76,409.6
2023.0,9.0,Natore,Rajshahi,154.47,76.5
2023.0,9.0,Nawabganj,Rajshahi,162.19,80.4
2023.0,9.0,Pabna,Rajshahi,352.97,174.9
2023.0,9.0,Rajshahi,Rajshahi,227.5,112.7
2023.0,9.0,Sirajganj,Rajshahi,484.0,239.8
2023.0,9.0,Dinajpur,Rangpur,2665.95,1320.8
2023.0,9.0,Gaibandha,Rangpur,299.02,148.1
2023.0,9.0,Kurigram,Rangpur,445.46,220.7
2023.0,9.0,Lalmonirhat,Rangpur,497.1,246.3
2023.0,9.0,Nilphamari,Rangpur,1150.26,569.9
2023.0,9.0,Panchagarh,Rangpur,960.23,475.7
2023.0,9.0,Rangpur,Rangpur,1760.89,872.4
2023.0,9.0,Thakurgaon,Rangpur,1466.47,726.5
2023.0,9.0,Barguna,Barisal,311.61,154.4
2023.0,10.0,Barisal,Barisal,525.24,260.2
2023.0,10.0,Bhola,Barisal,683.01,338.4
2023.0,10.0,Jhalokati,Barisal,37.55,18.6
2023.0,10.0,Patuakhali,Barisal,229.98,113.9
2023.0,10.0,Pirojpur,Barisal,98.18,48.6
2023.0,10.0,Bandarban,Chittagong,3032.15,1502.2
2023.0,10.0,Brahamanbaria,Chittagong,357.94,177.3
2023.0,10.0,Chandpur,Chittagong,313.31,155.2
2023.0,10.0,Chittagong,Chittagong,1797.5,890.5
2023.0,10.0,Comilla,Chittagong,1270.65,629.5
2023.0,10.0,Cox's Bazar,Chittagong,276.04,136.8
2023.0,10.0,Feni,Chittagong,435.81,215.9
2023.0,10.0,Khagrachhari,Chittagong,1550.34,768.1
2023.0,10.0,Lakshmipur,Chittagong,307.83,152.5
2023.0,10.0,Noakhali,Chittagong,187.52,92.9
2023.0,10.0,Rangamati,Chittagong,490.87,243.2
2023.0,10.0,Dhaka,Dhaka,108.41,53.7
2023.0,10.0,Faridpur,Dhaka,155.82,77.2
2023.0,10.0,Gazipur,Dhaka,149.0,73.8
2023.0,10.0,Gopalganj,Dhaka,184.73,91.5
2023.0,10.0,Jamalpur,Dhaka,164.71,81.6
2023.0,10.0,Kishoreganj,Dhaka,1076.05,533.1
2023.0,10.0,Madaripur,Dhaka,108.06,53.5
2023.0,10.0,Manikganj,Dhaka,238.75,118.3
2023.0,10.0,Munshiganj,Dhaka,135.87,67.3
2023.0,10.0,Mymensingh,Dhaka,2333.55,1156.1
2023.0,10.0,Narayanganj,Dhaka,58.33,28.9
2023.0,10.0,Narsingdi,Dhaka,104.97,52.0
2023.0,10.0,Netrakona,Dhaka,648.52,321.3
2023.0,10.0,Rajbari,Dhaka,136.19,67.5
2023.0,10.0,Shariatpur,Dhaka,182.1,90.2
2023.0,10.0,Sherpur,Dhaka,729.81,361.6
2023.0,10.0,Tangail,Dhaka,198.47,98.3
2023.0,10.0,Bagerhat,Khulna,1182.43,585.8
2023.0,10.0,Chuadanga,Khulna,649.94,322.0
2023.0,10.0,Jessore,Khulna,410.98,203.6
2023.0,10.0,Jhenaidah,Khulna,990.39,490.7
2023.0,10.0,Khulna,Khulna,931.84,461.7
2023.0,10.0,Kushtia,Khulna,127.56,63.2
2023.0,10.0,Magura,Khulna,40.45,20.0
2023.0,10.0,Meherpur,Khulna,322.59,159.8
2023.0,10.0,Narail,Khulna,109.64,54.3
2023.0,10.0,Satkhira,Khulna,1359.72,673.7
2023.0,10.0,Habiganj,Sylhet,369.52,183.1
2023.0,10.0,Maulvibazar,Sylhet,234.38,116.1
2023.0,10.0,Sunamganj,Sylhet,1917.7,950.1
2023.0,10.0,Sylhet,Sylhet,595.47,295.0
2023.0,10.0,Bogra,Rajshahi,303.05,150.1
2023.0,10.0,Joypurhat,Rajshahi,814.11,403.3
2023.0,10.0,Naogaon,Rajshahi,1326.85,657.4
2023.0,10.0,Natore,Rajshahi,175.35,86.9
2023.0,10.0,Nawabganj,Rajshahi,162.28,80.4
2023.0,10.0,Pabna,Rajshahi,314.27,155.7
2023.0,10.0,Rajshahi,Rajshahi,323.35,160.2
2023.0,10.0,Sirajganj,Rajshahi,530.46,262.8
2023.0,10.0,Dinajpur,Rangpur,2886.17,1429.9
2023.0,10.0,Gaibandha,Rangpur,307.18,152.2
2023.0,10.0,Kurigram,Rangpur,446.58,221.3
2023.0,10.0,Lalmonirhat,Rangpur,724.05,358.7
2023.0,10.0,Nilphamari,Rangpur,1108.14,549.0
2023.0,10.0,Panchagarh,Rangpur,1049.93,520.2
2023.0,10.0,Rangpur,Rangpur,1753.27,868.6
2023.0,10.0,Thakurgaon,Rangpur,1394.18,690.7
2023.0,10.0,Barguna,Barisal,159.34,78.9
2023.0,11.0,Barisal,Barisal,476.47,236.1
2023.0,11.0,Bhola,Barisal,659.75,326.9
2023.0,11.0,Jhalokati,Barisal,39.17,19.4
2023.0,11.0,Patuakhali,Barisal,226.56,112.2
2023.0,11.0,Pirojpur,Barisal,102.46,50.8
2023.0,11.0,Bandarban,Chittagong,2584.65,1280.5
2023.0,11.0,Brahamanbaria,Chittagong,135.93,67.3
2023.0,11.0,Chandpur,Chittagong,287.13,142.3
2023.0,11.0,Chittagong,Chittagong,1110.34,550.1
2023.0,11.0,Comilla,Chittagong,1273.57,631.0
2023.0,11.0,Cox's Bazar,Chittagong,222.65,110.3
2023.0,11.0,Feni,Chittagong,389.31,192.9
2023.0,11.0,Khagrachhari,Chittagong,1535.23,760.6
2023.0,11.0,Lakshmipur,Chittagong,297.45,147.4
2023.0,11.0,Noakhali,Chittagong,186.08,92.2
2023.0,11.0,Rangamati,Chittagong,442.68,219.3
2023.0,11.0,Dhaka,Dhaka,141.45,70.1
2023.0,11.0,Faridpur,Dhaka,112.12,55.5
2023.0,11.0,Gazipur,Dhaka,852.76,422.5
2023.0,11.0,Gopalganj,Dhaka,201.2,99.7
2023.0,11.0,Jamalpur,Dhaka,203.77,101.0
2023.0,11.0,Kishoreganj,Dhaka,405.33,200.8
2023.0,11.0,Madaripur,Dhaka,104.51,51.8
2023.0,11.0,Manikganj,Dhaka,196.81,97.5
2023.0,11.0,Munshiganj,Dhaka,121.15,60.0
2023.0,11.0,Mymensingh,Dhaka,2734.97,1355.0
2023.0,11.0,Narayanganj,Dhaka,49.82,24.7
2023.0,11.0,Narsingdi,Dhaka,67.45,33.4
2023.0,11.0,Netrakona,Dhaka,379.93,188.2
2023.0,11.0,Rajbari,Dhaka,112.48,55.7
2023.0,11.0,Shariatpur,Dhaka,156.95,77.8
2023.0,11.0,Sherpur,Dhaka,833.26,412.8
2023.0,11.0,Tangail,Dhaka,634.27,314.2
2023.0,11.0,Bagerhat,Khulna,1104.19,547.1
2023.0,11.0,Chuadanga,Khulna,516.1,255.7
2023.0,11.0,Jessore,Khulna,202.13,100.1
2023.0,11.0,Jhenaidah,Khulna,1056.47,523.4
2023.0,11.0,Khulna,Khulna,1206.53,597.8
2023.0,11.0,Kushtia,Khulna,113.9,56.4
2023.0,11.0,Magura,Khulna,30.03,14.9
2023.0,11.0,Meherpur,Khulna,336.72,166.8
2023.0,11.0,Narail,Khulna,117.6,58.3
2023.0,11.0,Satkhira,Khulna,1419.5,703.3
2023.0,11.0,Habiganj,Sylhet,461.55,228.7
2023.0,11.0,Maulvibazar,Sylhet,182.81,90.6
2023.0,11.0,Sunamganj,Sylhet,1288.03,638.1
2023.0,11.0,Sylhet,Sylhet,441.54,218.8
2023.0,11.0,Bogra,Rajshahi,342.83,169.8
2023.0,11.0,Joypurhat,Rajshahi,811.65,402.1
2023.0,11.0,Naogaon,Rajshahi,1536.45,761.2
2023.0,11.0,Natore,Rajshahi,105.69,52.4
2023.0,11.0,Nawabganj,Rajshahi,122.81,60.8
2023.0,11.0,Pabna,Rajshahi,154.01,76.3
2023.0,11.0,Rajshahi,Rajshahi,188.44,93.4
2023.0,11.0,Sirajganj,Rajshahi,343.8,170.3
2023.0,11.0,Dinajpur,Rangpur,2820.36,1397.3
2023.0,11.0,Gaibandha,Rangpur,255.3,126.5
2023.0,11.0,Kurigram,Rangpur,369.42,183.0
2023.0,11.0,Lalmonirhat,Rangpur,721.32,357.4
2023.0,11.0,Nilphamari,Rangpur,1069.92,530.1
2023.0,11.0,Panchagarh,Rangpur,955.82,473.5
